"id","regency_id","name","created_at","updated_at"
"3696","260","Kei Kecil Barat",NULL,NULL
"3697","260","Kei Kecil Timur",NULL,NULL
"3698","260","Kei Kecil Timur Selatan",NULL,NULL
"3699","260","Manyeuw",NULL,NULL
"3700","261","Kormomolin",NULL,NULL
"3701","261","Molu Maru",NULL,NULL
"3702","261","Nirunmas",NULL,NULL
"3703","261","Selaru",NULL,NULL
"3704","261","Tanimbar Selatan",NULL,NULL
"3705","261","Tanimbar Utara",NULL,NULL
"3706","261","Wermakatian (Wer Maktian)",NULL,NULL
"3707","261","Wertamrian",NULL,NULL
"3708","261","Wuarlabobar",NULL,NULL
"3709","261","Yaru",NULL,NULL
"3710","262","Aralle (Arrale)",NULL,NULL
"3711","262","Balla",NULL,NULL
"3712","262","Bambang",NULL,NULL
"3713","262","Buntumalangka",NULL,NULL
"3714","262","Mamasa",NULL,NULL
"3715","262","Mambi",NULL,NULL
"3716","262","Mehalaan",NULL,NULL
"3717","262","Messawa",NULL,NULL
"3718","262","Nosu",NULL,NULL
"3719","262","Pana",NULL,NULL
"3720","262","Rantebulahan Timur",NULL,NULL
"3721","262","Sesena Padang",NULL,NULL
"3722","262","Sumarorong",NULL,NULL
"3723","262","Tabang",NULL,NULL
"3724","262","Tabulahan",NULL,NULL
"3725","262","Tanduk Kalua",NULL,NULL
"3726","262","Tawalian",NULL,NULL
"3727","263","Benuki",NULL,NULL
"3728","263","Mamberamo Hilir/Ilir",NULL,NULL
"3729","263","Mamberamo Hulu/Ulu",NULL,NULL
"3730","263","Mamberamo Tengah",NULL,NULL
"3731","263","Mamberamo Tengah Timur",NULL,NULL
"3732","263","Rofaer (Rufaer)",NULL,NULL
"3733","263","Sawai",NULL,NULL
"3734","263","Waropen Atas",NULL,NULL
"3735","264","Eragayam",NULL,NULL
"3736","264","Ilugwa",NULL,NULL
"3737","264","Kelila",NULL,NULL
"3738","264","Kobakma",NULL,NULL
"3739","264","Megabilis (Megambilis)",NULL,NULL
"3740","265","Bonehau",NULL,NULL
"3741","265","Budong-Budong",NULL,NULL
"3742","265","Kalukku",NULL,NULL
"3743","265","Kalumpang",NULL,NULL
"3744","265","Karossa",NULL,NULL
"3745","265","Kep. Bala Balakang",NULL,NULL
"3746","265","Mamuju",NULL,NULL
"3747","265","Pangale",NULL,NULL
"3748","265","Papalang",NULL,NULL
"3749","265","Sampaga",NULL,NULL
"3750","265","Simboro dan Kepulauan",NULL,NULL
"3751","265","Tapalang",NULL,NULL
"3752","265","Tapalang Barat",NULL,NULL
"3753","265","Tobadak",NULL,NULL
"3754","265","Tommo",NULL,NULL
"3755","265","Topoyo",NULL,NULL
"3756","266","Bambaira",NULL,NULL
"3757","266","Bambalamotu",NULL,NULL
"3758","266","Baras",NULL,NULL
"3759","266","Bulu Taba",NULL,NULL
"3760","266","Dapurang",NULL,NULL
"3761","266","Duripoku",NULL,NULL
"3762","266","Lariang",NULL,NULL
"3763","266","Pasangkayu",NULL,NULL
"3764","266","Pedongga",NULL,NULL
"3765","266","Sarjo",NULL,NULL
"3766","266","Sarudu",NULL,NULL
"3767","266","Tikke Raya",NULL,NULL
"3768","267","Bunaken",NULL,NULL
"3769","267","Bunaken Kepulauan",NULL,NULL
"3770","267","Malalayang",NULL,NULL
"3771","267","Mapanget",NULL,NULL
"3772","267","Paal Dua",NULL,NULL
"3773","267","Sario",NULL,NULL
"3774","267","Singkil",NULL,NULL
"3775","267","Tikala",NULL,NULL
"3776","267","Tuminiting",NULL,NULL
"3777","267","Wanea",NULL,NULL
"3778","267","Wenang",NULL,NULL
"3779","268","Batahan",NULL,NULL
"3780","268","Batang Natal",NULL,NULL
"3781","268","Bukit Malintang",NULL,NULL
"3782","268","Huta Bargot",NULL,NULL
"3783","268","Kotanopan",NULL,NULL
"3784","268","Langga Bayu (Lingga Bayu)",NULL,NULL
"3785","268","Lembah Sorik Merapi",NULL,NULL
"3786","268","Muara Batang Gadis",NULL,NULL
"3787","268","Muara Sipongi",NULL,NULL
"3788","268","Naga Juang",NULL,NULL
"3789","268","Natal",NULL,NULL
"3790","268","Pakantan",NULL,NULL
"3791","268","Panyabungan Barat",NULL,NULL
"3792","268","Panyabungan Kota",NULL,NULL
"3793","268","Panyabungan Selatan",NULL,NULL
"3794","268","Panyabungan Timur",NULL,NULL
"3795","268","Panyabungan Utara",NULL,NULL
"3796","268","Puncak Sorik Marapi/Merapi",NULL,NULL
"3797","268","Ranto Baek/Baik",NULL,NULL
"3798","268","Siabu",NULL,NULL
"3799","268","Sinunukan",NULL,NULL
"3800","268","Tambangan",NULL,NULL
"3801","268","Ulu Pungkut",NULL,NULL
"3802","269","Cibal",NULL,NULL
"3803","269","Cibal Barat",NULL,NULL
"3804","269","Langke Rembong",NULL,NULL
"3805","269","Lelak",NULL,NULL
"3806","269","Rahong Utara",NULL,NULL
"3807","269","Reok",NULL,NULL
"3808","269","Reok Barat",NULL,NULL
"3809","269","Ruteng",NULL,NULL
"3810","269","Satar Mese",NULL,NULL
"3811","269","Satar Mese Barat",NULL,NULL
"3812","269","Wae Rii",NULL,NULL
"3813","270","Boleng",NULL,NULL
"3814","270","Komodo",NULL,NULL
"3815","270","Kuwus",NULL,NULL
"3816","270","Lembor",NULL,NULL
"3817","270","Lembor Selatan",NULL,NULL
"3818","270","Macang Pacar",NULL,NULL
"3819","270","Mbeliling",NULL,NULL
"3820","270","Ndoso",NULL,NULL
"3821","270","Sano Nggoang",NULL,NULL
"3822","270","Welak",NULL,NULL
"3823","271","Borong",NULL,NULL
"3824","271","Elar",NULL,NULL
"3825","271","Elar Selatan",NULL,NULL
"3826","271","Kota Komba",NULL,NULL
"3827","271","Lamba Leda",NULL,NULL
"3828","271","Poco Ranaka",NULL,NULL
"3829","271","Poco Ranaka Timur",NULL,NULL
"3830","271","Rana Mese",NULL,NULL
"3831","271","Sambi Rampas",NULL,NULL
"3832","272","Manokwari Barat",NULL,NULL
"3833","272","Manokwari Selatan",NULL,NULL
"3834","272","Manokwari Timur",NULL,NULL
"3835","272","Manokwari Utara",NULL,NULL
"3836","272","Masni",NULL,NULL
"3837","272","Prafi",NULL,NULL
"3838","272","Sidey",NULL,NULL
"3839","272","Tanah Rubuh",NULL,NULL
"3840","272","Warmare",NULL,NULL
"3841","273","Dataran Isim",NULL,NULL
"3842","273","Momi Waren",NULL,NULL
"3843","273","Neney (Nenei)",NULL,NULL
"3844","273","Oransbari",NULL,NULL
"3845","273","Ransiki",NULL,NULL
"3846","273","Tahota (Tohota)",NULL,NULL
"3847","274","Assue",NULL,NULL
"3848","274","Bamgi",NULL,NULL
"3849","274","Citakmitak",NULL,NULL
"3850","274","Edera",NULL,NULL
"3851","274","Haju",NULL,NULL
"3852","274","Kaibar",NULL,NULL
"3853","274","Minyamur",NULL,NULL
"3854","274","Nambioman Bapai (Mambioman)",NULL,NULL
"3855","274","Obaa",NULL,NULL
"3856","274","Passue",NULL,NULL
"3857","274","Passue Bawah",NULL,NULL
"3858","274","Syahcame",NULL,NULL
"3859","274","Ti Zain",NULL,NULL
"3860","274","Venaha",NULL,NULL
"3861","274","Yakomi",NULL,NULL
"3862","275","Bantimurung",NULL,NULL
"3863","275","Bontoa (Maros Utara)",NULL,NULL
"3864","275","Camba",NULL,NULL
"3865","275","Cenrana",NULL,NULL
"3866","275","Lau",NULL,NULL
"3867","275","Mallawa",NULL,NULL
"3868","275","Mandai",NULL,NULL
"3869","275","Maros Baru",NULL,NULL
"3870","275","Marusu",NULL,NULL
"3871","275","Moncongloe",NULL,NULL
"3872","275","Simbang",NULL,NULL
"3873","275","Tanralili",NULL,NULL
"3874","275","Tompu Bulu",NULL,NULL
"3875","275","Turikale",NULL,NULL
"3876","276","Ampenan",NULL,NULL
"3877","276","Cakranegara",NULL,NULL
"3878","276","Mataram",NULL,NULL
"3879","276","Sandubaya (Sandujaya)",NULL,NULL
"3880","276","Sekarbela",NULL,NULL
"3881","276","Selaparang (Selaprang)",NULL,NULL
"3882","277","Aifat",NULL,NULL
"3883","277","Aifat Selatan",NULL,NULL
"3884","277","Aifat Timur",NULL,NULL
"3885","277","Aifat Timur Jauh",NULL,NULL
"3886","277","Aifat Timur Selatan",NULL,NULL
"3887","277","Aifat Timur Tengah",NULL,NULL
"3888","277","Aifat Utara",NULL,NULL
"3889","277","Aitinyo",NULL,NULL
"3890","277","Aitinyo Barat",NULL,NULL
"3891","277","Aitinyo Raya",NULL,NULL
"3892","277","Aitinyo Tengah",NULL,NULL
"3893","277","Aitinyo Utara",NULL,NULL
"3894","277","Ayamaru",NULL,NULL
"3895","277","Ayamaru Barat",NULL,NULL
"3896","277","Ayamaru Jaya",NULL,NULL
"3897","277","Ayamaru Selatan",NULL,NULL
"3898","277","Ayamaru Selatan Jaya",NULL,NULL
"3899","277","Ayamaru Tengah",NULL,NULL
"3900","277","Ayamaru Timur",NULL,NULL
"3901","277","Ayamaru Timur Selatan",NULL,NULL
"3902","277","Ayamaru Utara",NULL,NULL
"3903","277","Ayamaru Utara Timur",NULL,NULL
"3904","277","Mare",NULL,NULL
"3905","277","Mare Selatan",NULL,NULL
"3906","278","Medan Amplas",NULL,NULL
"3907","278","Medan Area",NULL,NULL
"3908","278","Medan Barat",NULL,NULL
"3909","278","Medan Baru",NULL,NULL
"3910","278","Medan Belawan Kota",NULL,NULL
"3911","278","Medan Deli",NULL,NULL
"3912","278","Medan Denai",NULL,NULL
"3913","278","Medan Helvetia",NULL,NULL
"3914","278","Medan Johor",NULL,NULL
"3915","278","Medan Kota",NULL,NULL
"3916","278","Medan Labuhan",NULL,NULL
"3917","278","Medan Maimun",NULL,NULL
"3918","278","Medan Marelan",NULL,NULL
"3919","278","Medan Perjuangan",NULL,NULL
"3920","278","Medan Petisah",NULL,NULL
"3921","278","Medan Polonia",NULL,NULL
"3922","278","Medan Selayang",NULL,NULL
"3923","278","Medan Sunggal",NULL,NULL
"3924","278","Medan Tembung",NULL,NULL
"3925","278","Medan Timur",NULL,NULL
"3926","278","Medan Tuntungan",NULL,NULL
"3927","279","Belimbing",NULL,NULL
"3928","279","Belimbing Hulu",NULL,NULL
"3929","279","Ella Hilir",NULL,NULL
"3930","279","Menukung",NULL,NULL
"3931","279","Nanga Pinoh",NULL,NULL
"3932","279","Pinoh Selatan",NULL,NULL
"3933","279","Pinoh Utara",NULL,NULL
"3934","279","Sayan",NULL,NULL
"3935","279","Sokan",NULL,NULL
"3936","279","Tanah Pinoh",NULL,NULL
"3937","279","Tanah Pinoh Barat",NULL,NULL
"3938","280","Bangko",NULL,NULL
"3939","280","Bangko Barat",NULL,NULL
"3940","280","Batang Masumai",NULL,NULL
"3941","280","Jangkat",NULL,NULL
"3942","280","Lembah Masurai",NULL,NULL
"3943","280","Margo Tabir",NULL,NULL
"3944","280","Muara Siau",NULL,NULL
"3945","280","Nalo Tantan",NULL,NULL
"3946","280","Pamenang",NULL,NULL
"3947","280","Pamenang Barat",NULL,NULL
"3948","280","Pamenang Selatan",NULL,NULL
"3949","280","Pangkalan Jambu",NULL,NULL
"3950","280","Renah Pembarap",NULL,NULL
"3951","280","Renah Pemenang",NULL,NULL
"3952","280","Sungai Manau",NULL,NULL
"3953","280","Sungai Tenang",NULL,NULL
"3954","280","Tabir",NULL,NULL
"3955","280","Tabir Barat",NULL,NULL
"3956","280","Tabir Ilir",NULL,NULL
"3957","280","Tabir Lintas",NULL,NULL
"3958","280","Tabir Selatan",NULL,NULL
"3959","280","Tabir Timur",NULL,NULL
"3960","280","Tabir Ulu",NULL,NULL
"3961","280","Tiang Pumpung",NULL,NULL
"3962","281","Animha",NULL,NULL
"3963","281","Eligobel",NULL,NULL
"3964","281","Ilyawab",NULL,NULL
"3965","281","Jagebob",NULL,NULL
"3966","281","Kaptel",NULL,NULL
"3967","281","Kimaam",NULL,NULL
"3968","281","Kurik",NULL,NULL
"3969","281","Malind",NULL,NULL
"3970","281","Merauke",NULL,NULL
"3971","281","Muting",NULL,NULL
"3972","281","Naukenjerai",NULL,NULL
"3973","281","Ngguti (Nggunti)",NULL,NULL
"3974","281","Okaba",NULL,NULL
"3975","281","Semangga",NULL,NULL
"3976","281","Sota",NULL,NULL
"3977","281","Tabonji",NULL,NULL
"3978","281","Tanah Miring",NULL,NULL
"3979","281","Tubang",NULL,NULL
"3980","281","Ulilin",NULL,NULL
"3981","281","Waan",NULL,NULL
"3982","282","Mesuji",NULL,NULL
"3983","282","Mesuji Timur",NULL,NULL
"3984","282","Panca Jaya",NULL,NULL
"3985","282","Rawa Jitu Utara",NULL,NULL
"3986","282","Simpang Pematang",NULL,NULL
"3987","282","Tanjung Raya",NULL,NULL
"3988","282","Way Serdang",NULL,NULL
"3989","283","Metro Barat",NULL,NULL
"3990","283","Metro Pusat",NULL,NULL
"3991","283","Metro Selatan",NULL,NULL
"3992","283","Metro Timur",NULL,NULL
"3993","283","Metro Utara",NULL,NULL
"3994","284","Agimuga",NULL,NULL
"3995","284","Jila",NULL,NULL
"3996","284","Jita",NULL,NULL
"3997","284","Kuala Kencana",NULL,NULL
"3998","284","Mimika Barat (Mibar)",NULL,NULL
"3999","284","Mimika Barat Jauh",NULL,NULL
"4000","284","Mimika Barat Tengah",NULL,NULL
"4001","284","Mimika Baru",NULL,NULL
"4002","284","Mimika Timur",NULL,NULL
"4003","284","Mimika Timur Jauh",NULL,NULL
"4004","284","Mimika Timur Tengah",NULL,NULL
"4005","284","Tembagapura",NULL,NULL
"4006","285","Eris",NULL,NULL
"4007","285","Kakas",NULL,NULL
"4008","285","Kakas Barat",NULL,NULL
"4009","285","Kawangkoan",NULL,NULL
"4010","285","Kawangkoan Barat",NULL,NULL
"4011","285","Kawangkoan Utara",NULL,NULL
"4012","285","Kombi",NULL,NULL
"4013","285","Langowan Barat",NULL,NULL
"4014","285","Langowan Selatan",NULL,NULL
"4015","285","Langowan Timur",NULL,NULL
"4016","285","Langowan Utara",NULL,NULL
"4017","285","Lembean Timur",NULL,NULL
"4018","285","Mandolang",NULL,NULL
"4019","285","Pineleng",NULL,NULL
"4020","285","Remboken",NULL,NULL
"4021","285","Sonder",NULL,NULL
"4022","285","Tombariri",NULL,NULL
"4023","285","Tombariri Timur",NULL,NULL
"4024","285","Tombulu",NULL,NULL
"4025","285","Tompaso",NULL,NULL
"4026","285","Tompaso Barat",NULL,NULL
"4027","285","Tondano Barat",NULL,NULL
"4028","285","Tondano Selatan",NULL,NULL
"4029","285","Tondano Timur",NULL,NULL
"4030","285","Tondano Utara",NULL,NULL
"4031","286","Amurang",NULL,NULL
"4032","286","Amurang Barat",NULL,NULL
"4033","286","Amurang Timur",NULL,NULL
"4034","286","Kumelembuai",NULL,NULL
"4035","286","Maesaan",NULL,NULL
"4036","286","Modoinding",NULL,NULL
"4037","286","Motoling",NULL,NULL
"4038","286","Motoling Barat",NULL,NULL
"4039","286","Motoling Timur",NULL,NULL
"4040","286","Ranoyapo",NULL,NULL
"4041","286","Sinonsayang",NULL,NULL
"4042","286","Suluun Tareran",NULL,NULL
"4043","286","Tareran",NULL,NULL
"4044","286","Tatapaan",NULL,NULL
"4045","286","Tenga",NULL,NULL
"4046","286","Tompaso Baru",NULL,NULL
"4047","286","Tumpaan",NULL,NULL
"4048","287","Belang",NULL,NULL
"4049","287","Pasan",NULL,NULL
"4050","287","Pusomaen",NULL,NULL
"4051","287","Ratahan",NULL,NULL
"4052","287","Ratahan Timur",NULL,NULL
"4053","287","Ratatotok",NULL,NULL
"4054","287","Silian Raya",NULL,NULL
"4055","287","Tombatu",NULL,NULL
"4056","287","Tombatu Timur",NULL,NULL
"4057","287","Tombatu Utara",NULL,NULL
"4058","287","Touluaan",NULL,NULL
"4059","287","Touluaan Selatan",NULL,NULL
"4060","288","Airmadidi",NULL,NULL
"4061","288","Dimembe",NULL,NULL
"4062","288","Kalawat",NULL,NULL
"4063","288","Kauditan",NULL,NULL
"4064","288","Kema",NULL,NULL
"4065","288","Likupang Barat",NULL,NULL
"4066","288","Likupang Selatan",NULL,NULL
"4067","288","Likupang Timur",NULL,NULL
"4068","288","Talawaan",NULL,NULL
"4069","288","Wori",NULL,NULL
"4070","289","Bangsal",NULL,NULL
"4071","289","Dawar Blandong",NULL,NULL
"4072","289","Dlanggu",NULL,NULL
"4073","289","Gedeg",NULL,NULL
"4074","289","Gondang",NULL,NULL
"4075","289","Jatirejo",NULL,NULL
"4076","289","Jetis",NULL,NULL
"4077","289","Kemlagi",NULL,NULL
"4078","289","Kutorejo",NULL,NULL
"4079","289","Mojoanyar",NULL,NULL
"4080","289","Mojosari",NULL,NULL
"4081","289","Ngoro",NULL,NULL
"4082","289","Pacet",NULL,NULL
"4083","289","Pungging",NULL,NULL
"4084","289","Puri",NULL,NULL
"4085","289","Sooko",NULL,NULL
"4086","289","Trawas",NULL,NULL
"4087","289","Trowulan",NULL,NULL
"4088","290","Magersari",NULL,NULL
"4089","290","Prajurit Kulon",NULL,NULL
"4090","291","Bahodopi",NULL,NULL
"4091","291","Bumi Raya",NULL,NULL
"4092","291","Bungku Barat",NULL,NULL
"4093","291","Bungku Pesisir",NULL,NULL
"4094","291","Bungku Selatan",NULL,NULL
"4095","291","Bungku Tengah",NULL,NULL
"4096","291","Bungku Timur",NULL,NULL
"4097","291","Bungku Utara",NULL,NULL
"4098","291","Lembo",NULL,NULL
"4099","291","Lembo Raya",NULL,NULL
"4100","291","Mamosalato",NULL,NULL
"4101","291","Menui Kepulauan",NULL,NULL
"4102","291","Mori Atas",NULL,NULL
"4103","291","Mori Utara",NULL,NULL
"4104","291","Petasia",NULL,NULL
"4105","291","Petasia Barat",NULL,NULL
"4106","291","Petasia Timur",NULL,NULL
"4107","291","Soyo Jaya",NULL,NULL
"4108","291","Wita Ponda",NULL,NULL
"4109","292","Abab",NULL,NULL
"4110","292","Benakat",NULL,NULL
"4111","292","Gelumbang",NULL,NULL
"4112","292","Gunung Megang",NULL,NULL
"4113","292","Kelekar",NULL,NULL
"4114","292","Lawang Kidul",NULL,NULL
"4115","292","Lembak",NULL,NULL
"4116","292","Lubai",NULL,NULL
"4117","292","Muara Belida",NULL,NULL
"4118","292","Muara Enim",NULL,NULL
"4119","292","Penukal (Penukal Abab)",NULL,NULL
"4120","292","Penukal Utara",NULL,NULL
"4121","292","Rambang",NULL,NULL
"4122","292","Rambang Dangku",NULL,NULL
"4123","292","Semendo Darat Laut",NULL,NULL
"4124","292","Semendo Darat Tengah",NULL,NULL
"4125","292","Semendo Darat Ulu",NULL,NULL
"4126","292","Sungai Rotan",NULL,NULL
"4127","292","Talang Ubi",NULL,NULL
"4128","292","Tanah Abang",NULL,NULL
"4129","292","Tanjung Agung",NULL,NULL
"4130","292","Ujan Mas",NULL,NULL
"4131","293","Bahar Selatan",NULL,NULL
"4132","293","Bahar Utara",NULL,NULL
"4133","293","Jambi Luar Kota",NULL,NULL
"4134","293","Kumpeh",NULL,NULL
"4135","293","Kumpeh Ulu",NULL,NULL
"4136","293","Maro Sebo",NULL,NULL
"4137","293","Mestong",NULL,NULL
"4138","293","Sekernan",NULL,NULL
"4139","293","Sungai Bahar",NULL,NULL
"4140","293","Sungai Gelam",NULL,NULL
"4141","293","Taman Rajo / Rejo",NULL,NULL
"4142","294","Air Dikit",NULL,NULL
"4143","294","Air Majunto",NULL,NULL
"4144","294","Air Rami",NULL,NULL
"4145","294","Ipuh (Muko-Muko Selatan)",NULL,NULL
"4146","294","Kota Mukomuko (Mukomuko Utara)",NULL,NULL
"4147","294","Lubuk Pinang",NULL,NULL
"4148","294","Malin Deman",NULL,NULL
"4149","294","Penarik",NULL,NULL
"4150","294","Pondok Suguh",NULL,NULL
"4151","294","Selagan Raya",NULL,NULL
"4152","294","Sungai Rumbai",NULL,NULL
"4153","294","Teramang Jaya",NULL,NULL
"4154","294","Teras Terunjam",NULL,NULL
"4155","294","V Koto",NULL,NULL
"4156","294","XIV Koto",NULL,NULL
"4157","295","Barangka",NULL,NULL
"4158","295","Batalaiwaru (Batalaiworu)",NULL,NULL
"4159","295","Batukara",NULL,NULL
"4160","295","Bone (Bone Tondo)",NULL,NULL
"4161","295","Duruka",NULL,NULL
"4162","295","Kabangka",NULL,NULL
"4163","295","Kabawo",NULL,NULL
"4164","295","Katobu",NULL,NULL
"4165","295","Kontu Kowuna",NULL,NULL
"4166","295","Kontunaga",NULL,NULL
"4167","295","Kusambi",NULL,NULL
"4168","295","Lasalepa",NULL,NULL
"4169","295","Lawa",NULL,NULL
"4170","295","Lohia",NULL,NULL
"4171","295","Maginti",NULL,NULL
"4172","295","Maligano",NULL,NULL
"4173","295","Marobo",NULL,NULL
"4174","295","Napabalano",NULL,NULL
"4175","295","Napano Kusambi",NULL,NULL
"4176","295","Parigi",NULL,NULL
"4177","295","Pasi Kolaga",NULL,NULL
"4178","295","Pasir Putih",NULL,NULL
"4179","295","Sawerigadi (Sawerigading/Sewergadi)",NULL,NULL
"4180","295","Tiworo Kepulauan",NULL,NULL
"4181","295","Tiworo Selatan",NULL,NULL
"4182","295","Tiworo Tengah",NULL,NULL
"4183","295","Tiworo Utara",NULL,NULL
"4184","295","Tongkuno",NULL,NULL
"4185","295","Tongkuno Selatan",NULL,NULL
"4186","295","Towea",NULL,NULL
"4187","295","Wa Daga",NULL,NULL
"4188","295","Wakorumba Selatan",NULL,NULL
"4189","295","Watopute",NULL,NULL
"4190","296","Barito Tuhup Raya",NULL,NULL
"4191","296","Laung Tuhup",NULL,NULL
"4192","296","Murung",NULL,NULL
"4193","296","Permata Intan",NULL,NULL
"4194","296","Seribu Riam",NULL,NULL
"4195","296","Sumber Barito",NULL,NULL
"4196","296","Sungai Babuat",NULL,NULL
"4197","296","Tanah Siang",NULL,NULL
"4198","296","Tanah Siang Selatan",NULL,NULL
"4199","296","Uut Murung",NULL,NULL
"4200","297","Babat Supat",NULL,NULL
"4201","297","Babat Toman",NULL,NULL
"4202","297","Batanghari Leko",NULL,NULL
"4203","297","Bayung Lencir",NULL,NULL
"4204","297","Keluang",NULL,NULL
"4205","297","Lais",NULL,NULL
"4206","297","Lalan (Sungai Lalan)",NULL,NULL
"4207","297","Lawang Wetan",NULL,NULL
"4208","297","Plakat Tinggi (Pelakat Tinggi)",NULL,NULL
"4209","297","Sanga Desa",NULL,NULL
"4210","297","Sekayu",NULL,NULL
"4211","297","Sungai Keruh",NULL,NULL
"4212","297","Sungai Lilin",NULL,NULL
"4213","297","Tungkal Jaya",NULL,NULL
"4214","298","Batukuning Lakitan Ulu (BTS)/Cecar",NULL,NULL
"4215","298","Jaya Loka",NULL,NULL
"4216","298","Karang Dapo",NULL,NULL
"4217","298","Karang Jaya",NULL,NULL
"4218","298","Megang Sakti",NULL,NULL
"4219","298","Muara Beliti",NULL,NULL
"4220","298","Muara Kelingi",NULL,NULL
"4221","298","Muara Lakitan",NULL,NULL
"4222","298","Nibung",NULL,NULL
"4223","298","Purwodadi",NULL,NULL
"4224","298","Rawas Ilir",NULL,NULL
"4225","298","Rawas Ulu",NULL,NULL
"4226","298","Rupit",NULL,NULL
"4227","298","Selangit",NULL,NULL
"4228","298","STL Ulu Terawas",NULL,NULL
"4229","298","Sukakarya",NULL,NULL
"4230","298","Sumber Harta",NULL,NULL
"4231","298","Tiang Pumpung Kepungut",NULL,NULL
"4232","298","Tuah Negeri",NULL,NULL
"4233","298","Tugumulyo",NULL,NULL
"4234","298","Ulu Rawas",NULL,NULL
"4235","299","Dipa",NULL,NULL
"4236","299","Makimi",NULL,NULL
"4237","299","Menou",NULL,NULL
"4238","299","Moora",NULL,NULL
"4239","299","Nabire",NULL,NULL
"4240","299","Nabire Barat",NULL,NULL
"4241","299","Napan",NULL,NULL
"4242","299","Siriwo",NULL,NULL
"4243","299","Teluk Kimi",NULL,NULL
"4244","299","Teluk Umar",NULL,NULL
"4245","299","Uwapa",NULL,NULL
"4246","299","Wanggar",NULL,NULL
"4247","299","Wapoga",NULL,NULL
"4248","299","Yaro (Yaro Kabisay)",NULL,NULL
"4249","299","Yaur",NULL,NULL
"4250","300","Beutong",NULL,NULL
"4251","300","Beutong Ateuh Banggalang",NULL,NULL
"4252","300","Darul Makmur",NULL,NULL
"4253","300","Kuala",NULL,NULL
"4254","300","Kuala Pesisir",NULL,NULL
"4255","300","Seunagan",NULL,NULL
"4256","300","Seunagan Timur",NULL,NULL
"4257","300","Suka Makmue",NULL,NULL
"4258","300","Tadu Raya",NULL,NULL
"4259","300","Tripa Makmur",NULL,NULL
"4260","301","Aesesa",NULL,NULL
"4261","301","Aesesa Selatan",NULL,NULL
"4262","301","Boawae",NULL,NULL
"4263","301","Keo Tengah",NULL,NULL
"4264","301","Mauponggo",NULL,NULL
"4265","301","Nangaroro",NULL,NULL
"4266","301","Wolowae",NULL,NULL
"4267","302","Bunguran Barat",NULL,NULL
"4268","302","Bunguran Selatan",NULL,NULL
"4269","302","Bunguran Tengah",NULL,NULL
"4270","302","Bunguran Timur",NULL,NULL
"4271","302","Bunguran Timur Laut",NULL,NULL
"4272","302","Bunguran Utara",NULL,NULL
"4273","302","Midai",NULL,NULL
"4274","302","Pulau Laut",NULL,NULL
"4275","302","Pulau Tiga",NULL,NULL
"4276","302","Serasan",NULL,NULL
"4277","302","Serasan Timur",NULL,NULL
"4278","302","Subi",NULL,NULL
"4279","303","Alama",NULL,NULL
"4280","303","Dal",NULL,NULL
"4281","303","Embetpen",NULL,NULL
"4282","303","Gearek",NULL,NULL
"4283","303","Geselma (Geselema)",NULL,NULL
"4284","303","Inikgal",NULL,NULL
"4285","303","Iniye",NULL,NULL
"4286","303","Kegayem",NULL,NULL
"4287","303","Kenyam",NULL,NULL
"4288","303","Kilmid",NULL,NULL
"4289","303","Kora",NULL,NULL
"4290","303","Koroptak",NULL,NULL
"4291","303","Krepkuri",NULL,NULL
"4292","303","Mam",NULL,NULL
"4293","303","Mapenduma",NULL,NULL
"4294","303","Mbua (Mbuga)",NULL,NULL
"4295","303","Mbua Tengah",NULL,NULL
"4296","303","Mbulmu Yalma",NULL,NULL
"4297","303","Mebarok",NULL,NULL
"4298","303","Moba",NULL,NULL
"4299","303","Mugi",NULL,NULL
"4300","303","Nenggeagin",NULL,NULL
"4301","303","Nirkuri",NULL,NULL
"4302","303","Paro",NULL,NULL
"4303","303","Pasir Putih",NULL,NULL
"4304","303","Pija",NULL,NULL
"4305","303","Wosak",NULL,NULL
"4306","303","Wusi",NULL,NULL
"4307","303","Wutpaga",NULL,NULL
"4308","303","Yal",NULL,NULL
"4309","303","Yenggelo",NULL,NULL
"4310","303","Yigi",NULL,NULL
"4311","304","Aimere",NULL,NULL
"4312","304","Bajawa",NULL,NULL
"4313","304","Bajawa Utara",NULL,NULL
"4314","304","Golewa",NULL,NULL
"4315","304","Golewa Barat",NULL,NULL
"4316","304","Golewa Selatan",NULL,NULL
"4317","304","Inerie",NULL,NULL
"4318","304","Jerebuu",NULL,NULL
"4319","304","Riung",NULL,NULL
"4320","304","Riung Barat",NULL,NULL
"4321","304","Soa",NULL,NULL
"4322","304","Wolomeze (Riung Selatan)",NULL,NULL
"4323","305","Bagor",NULL,NULL
"4324","305","Baron",NULL,NULL
"4325","305","Berbek",NULL,NULL
"4326","305","Gondang",NULL,NULL
"4327","305","Jatikalen",NULL,NULL
"4328","305","Kertosono",NULL,NULL
"4329","305","Lengkong",NULL,NULL
"4330","305","Loceret",NULL,NULL
"4331","305","Nganjuk",NULL,NULL
"4332","305","Ngetos",NULL,NULL
"4333","305","Ngluyu",NULL,NULL
"4334","305","Ngronggot",NULL,NULL
"4335","305","Pace",NULL,NULL
"4336","305","Patianrowo",NULL,NULL
"4337","305","Prambon",NULL,NULL
"4338","305","Rejoso",NULL,NULL
"4339","305","Sawahan",NULL,NULL
"4340","305","Sukomoro",NULL,NULL
